NR_SEQUENCIA;DS_PROC_EXAME;CD_PROCEDIMENTO;CD_PROCEDIMENTO_TUSS;IE_ORIGEM_PROCED;DS_PROC_EXAME_LOC;IE_ORIGEM_PROC_TUSS;DS_PROCEDIMENTO_TUSS;DS_TIPO_UTIL;DS_ORIGEM_PROCED
3485;Crânio - 4 Incidências;40801039;;5;Crânio - 4 Incidências;8; ;Cirurgicos;CBHPM
3486;Incidência Adicional De Crânio Ou Face;40801209;;5;Incidência Adicional De Crânio Ou Face;8; ;Cirurgicos;CBHPM
3487;Maxilar Inferior;40801080;;5;Maxilar Inferior;8; ;Cirurgicos;CBHPM
3488;Órbitas - Bilateral;40801055;;5;Órbitas - Bilateral;8; ;Cirurgicos;CBHPM
3489;Orelha , Mastóides Ou Rochedos - Bilateral;40801047;;5;Orelha , Mastóides Ou Rochedos - Bilateral;8; ;Cirurgicos;CBHPM
3490;Ossos Da Face;40801098;;5;Ossos Da Face;8; ;Cirurgicos;CBHPM
3491;Panorâmica De Mandíbula (Ortopantomografia);40801136;;5;Panorâmica De Mandíbula (Ortopantomografia);8; ;Cirurgicos;CBHPM
3492;Planigrafia Linear De Crânio Ou Sela Túrcica Ou Face Ou Mastóide;40801195;;5;Planigrafia Linear De Crânio Ou Sela Túrcica Ou Face Ou Mastóide;8; ;Cirurgicos;CBHPM
3493;Radiografia Oclusal;40801187;;5;Radiografia Oclusal;8; ;Cirurgicos;CBHPM
3494;Radiografia Peri-Apical;40801179;;5;Radiografia Peri-Apical;8; ;Cirurgicos;CBHPM
3495;Seios Da Face;40801063;;5;Seios Da Face;8; ;Cirurgicos;CBHPM
3496;Sela Túrcica;40801071;;5;Sela Túrcica;8; ;Cirurgicos;CBHPM
3497;Teleperfil Em Cefalostato - Com Traçado;40801152;;5;Teleperfil Em Cefalostato - Com Traçado;8; ;Cirurgicos;CBHPM
3498;Teleperfil Em Cefalostato - Sem Traçado;40801144;;5;Teleperfil Em Cefalostato - Sem Traçado;8; ;Cirurgicos;CBHPM
3499;Coluna Cervical - 3 Incidências;40802019;;5;Coluna Cervical - 3 Incidências;8; ;Cirurgicos;CBHPM
3500; Coluna Cervical - 5 Incidências AP-LAT-TO obliquas;40802027;;5; COLUNA CERVICAL - 5 INCIDENCIAS AP-LAT-TO OBLIQUAS;8; ;Cirurgicos;CBHPM
3501;Coluna Dorsal - 2 Incidências;40802035;;5;Coluna Dorsal - 2 Incidências;8; ;Cirurgicos;CBHPM
3502;Coluna Dorsal - 4 Incidências;40802043;;5;Coluna Dorsal - 4 Incidências;8; ;Cirurgicos;CBHPM
3503;Coluna Dorso-Lombar Para Escoliose;40802086;;5;Coluna Dorso-Lombar Para Escoliose;8; ;Cirurgicos;CBHPM
3504;Coluna Lombo-Sacra - 5 Incidências;40802060;;5;Coluna Lombo-Sacra - 5 Incidências;8; ;Cirurgicos;CBHPM
3505;Coluna Lombo-Sacra -3 Incidências;40802051;;5;Coluna Lombo-Sacra -3 Incidências;8; ;Cirurgicos;CBHPM
3506;Coluna Total Para Escoliose (Telespondilografia);40802094;;5;Coluna Total Para Escoliose (Telespondilografia);8; ;Cirurgicos;CBHPM
3507;Incidência Adicional De Coluna;40802116;;5;Incidência Adicional De Coluna;8; ;Cirurgicos;CBHPM
3508;Planigrafia De Coluna Vertebral (Dois Planos);40802108;;5;Planigrafia De Coluna Vertebral (Dois Planos);8; ;Cirurgicos;CBHPM
3509;Sacro-Coccix;40802078;;5;Sacro-Coccix;8; ;Cirurgicos;CBHPM
3510;Antebraço;40803104;;5;Antebraço;8; ;Cirurgicos;CBHPM
3511;Unidade De Concentrado De Plaquetas Por Aférese;40402061;;5;Unidade De Concentrado De Plaquetas Por Aférese;8; ;Cirurgicos;CBHPM
3512;Unidade De Concentrado De Plaquetas Randômicas;40402070;;5;Unidade De Concentrado De Plaquetas Randômicas;8; ;Cirurgicos;CBHPM
3513;Unidade De Crioprecipitado De Fator Anti-Hemofílico;40402088;;5;Unidade De Crioprecipitado De Fator Anti-Hemofílico;8; ;Cirurgicos;CBHPM
3514;Unidade De Plasma;40402096;;5;Unidade De Plasma;8; ;Cirurgicos;CBHPM
3515;Unidade De Sangue Total;40402100;;5;Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3516;Acompanhamento  Hospitalar/Dia  Do  Transplante   De  Medula   Óssea  P/   Médico  Hematologista  E/;40403017;;5;Acompanhamento  Hospitalar/Dia  Do  Transplante   De  Medula   Óssea  P/   Médico  Hematologista  E/;8; ;Cirurgicos;CBHPM
3517;Anticorpos Eritrocitários Naturais E Imunes - Titulagem;40403025;;5;Anticorpos Eritrocitários Naturais E Imunes - Titulagem;8; ;Cirurgicos;CBHPM
3518;Aplicação De Medula Óssea Ou Células Tronco;40403033;;5;Aplicação De Medula Óssea Ou Células Tronco;8; ;Cirurgicos;CBHPM
3519;Coleta De Biópsia De Medula Óssea Por Agulha;40403068;;5;Coleta De Biópsia De Medula Óssea Por Agulha;8; ;Cirurgicos;CBHPM
3520;Coleta De Células Tronco De Sangue De Cordão Umbilical P/ Transplante De Medula Óssea;40403041;;5;Coleta De Células Tronco De Sangue De Cordão Umbilical P/ Transplante De Medula Óssea;8; ;Cirurgicos;CBHPM
3521;Coleta De Células Tronco Por Processadora Automática P/ Transplante De Medula Óssea;40403050;;5;Coleta De Células Tronco Por Processadora Automática P/ Transplante De Medula Óssea;8; ;Cirurgicos;CBHPM
3896;Homocisteína;40302113;;5;Homocisteína;8; ;Cirurgicos;CBHPM
3897;Imipramina - Desipramina;40302121;;5;Imipramina - Desipramina;8; ;Cirurgicos;CBHPM
3898;Imunofixação - Cada Fração;40302725;;5;Imunofixação - Cada Fração;8; ;Cirurgicos;CBHPM
3899;Isomerase Fosfohexose;40302148;;5;Isomerase Fosfohexose;8; ;Cirurgicos;CBHPM
3900;Isoniazida;40302156;;5;Isoniazida;8; ;Cirurgicos;CBHPM
3901;Lactose, Teste De Tolerância;40302164;;5;Lactose, Teste De Tolerância;8; ;Cirurgicos;CBHPM
3902;Lamotrigina;40302741;;5;Lamotrigina;8; ;Cirurgicos;CBHPM
3903;Leucino Aminopeptidase;40302172;;5;Leucino Aminopeptidase;8; ;Cirurgicos;CBHPM
3904;Lidocaina;40302180;;5;Lidocaina;8; ;Cirurgicos;CBHPM
3905;Lipase;40302199;;5;Lipase;8; ;Cirurgicos;CBHPM
3906;Lipase Lipoprotéica;40302202;;5;Lipase Lipoprotéica;8; ;Cirurgicos;CBHPM
3907;Lipídios Totais;40302636;;5;Lipídios Totais;8; ;Cirurgicos;CBHPM
3908;Lipoproteína (A) - Lp (A);40302210;;5;Lipoproteína (A) - Lp (A);8; ;Cirurgicos;CBHPM
3909;Lítio;40302229;;5;Lítio;8; ;Cirurgicos;CBHPM
3910;Magnésio;40302237;;5;Magnésio;8; ;Cirurgicos;CBHPM
3911;Análise Computadorizada De Papila E/Ou Fibras Nervosas - Monocular;40103021;;5;Análise Computadorizada De Papila E/Ou Fibras Nervosas - Monocular;8; ;Cirurgicos;CBHPM
3912;Análise Computadorizada Do Segmento Anterior - Monocular;40103030;;5;Análise Computadorizada Do Segmento Anterior - Monocular;8; ;Cirurgicos;CBHPM
3913;Audiometria (Tipo Von Bekesy);40103048;;5;Audiometria (Tipo Von Bekesy);8; ;Cirurgicos;CBHPM
3914;Audiometria De Tronco Cerebral (Pea) Bera;40103064;;5;Audiometria De Tronco Cerebral (Pea) Bera;8; ;Cirurgicos;CBHPM
3915;Audiometria Tonal Limiar Com Testes De Discriminação;40103072;;5;Audiometria Tonal Limiar Com Testes De Discriminação;8; ;Cirurgicos;CBHPM
3916;Audiometria Tonal Limiar Infantil Condicionada (Qualquer Técnica) - Peep-Show;40103080;;5;Audiometria Tonal Limiar Infantil Condicionada (Qualquer Técnica) - Peep-Show;8; ;Cirurgicos;CBHPM
3917;Audiometria Vocal - Pesquisa De Limiar De Discriminação;40103099;;5;Audiometria Vocal - Pesquisa De Limiar De Discriminação;8; ;Cirurgicos;CBHPM
3918;Audiometria Vocal - Pesquisa De Limiar De Inteligibilidade;40103102;;5;Audiometria Vocal - Pesquisa De Limiar De Inteligibilidade;8; ;Cirurgicos;CBHPM
3919;Audiometria Vocal Com Mensagem Competitiva (Ssi, Ssw);40103110;;5;Audiometria Vocal Com Mensagem Competitiva (Ssi, Ssw);8; ;Cirurgicos;CBHPM
3920;Avaliação Neurofisiológica  Da Função  Sexual (Inclui Eletroneuromiografia De Mmii, Rbc, Ncdp, Pegc);40103129;;5;Avaliação Neurofisiológica  Da Função  Sexual (Inclui Eletroneuromiografia De Mmii, Rbc, Ncdp, Pegc);8; ;Cirurgicos;CBHPM
3921;Campimetria Computadorizada - Monocular;40103137;;5;Campimetria Computadorizada - Monocular;8; ;Cirurgicos;CBHPM
3922;Craniocorporografia;40103153;;5;Craniocorporografia;8; ;Cirurgicos;CBHPM
3923;Decay Do Reflexo Estapédico;40103161;;5;Decay Do Reflexo Estapédico;8; ;Cirurgicos;CBHPM
3924;Eeg De Rotina;40103170;;5;Eeg De Rotina;8; ;Cirurgicos;CBHPM
3925;Eeg Intra-Operatório Para Monitorização Cirúrgica (Eeg/Io) - Por Hora De Monitorização;40103188;;5;Eeg Intra-Operatório Para Monitorização Cirúrgica (Eeg/Io) - Por Hora De Monitorização;8; ;Cirurgicos;CBHPM
3926;Eegq Quantitativo (Mapeamento Cerebral);40103196;;5;Eegq Quantitativo (Mapeamento Cerebral);8; ;Cirurgicos;CBHPM
3927;Eletrencefalograma Em Vigília, E Sono Espontâneo Ou Induzido;40103234;;5;Eletrencefalograma Em Vigília, E Sono Espontâneo Ou Induzido;8; ;Cirurgicos;CBHPM
3928;Eletrencefalograma Especial: Terapia Intensiva, Morte Encefálica, Eeg Prolongado (Até 2 Horas);40103200;;5;Eletrencefalograma Especial: Terapia Intensiva, Morte Encefálica, Eeg Prolongado (Até 2 Horas);8; ;Cirurgicos;CBHPM
3929;Eletrococleografia (Ecochg);40103269;;5;Eletrococleografia (Ecochg);8; ;Cirurgicos;CBHPM
3930;Eletrocorticografia Intra-Operatória (Ecog) - Por Hora De Monitorização;40103277;;5;Eletrocorticografia Intra-Operatória (Ecog) - Por Hora De Monitorização;8; ;Cirurgicos;CBHPM
3931;Eletroglotografia;40103285;;5;Eletroglotografia;8; ;Cirurgicos;CBHPM
3932;Eletroneuromiografia (Velocidade De Condução) Testes De Estímulos Para Paralisia Facial;40103307;;5;Eletroneuromiografia (Velocidade De Condução) Testes De Estímulos Para Paralisia Facial;8; ;Cirurgicos;CBHPM
3933;Eletroneuromiografia De Mmii;40103315;;5;Eletroneuromiografia De Mmii;8; ;Cirurgicos;CBHPM
3934;Eletroneuromiografia De Mmss;40103323;;5;Eletroneuromiografia De Mmss;8; ;Cirurgicos;CBHPM
3935;Eletroneuromiografia De Mmss E Mmii;40103331;;5;Eletroneuromiografia De Mmss E Mmii;8; ;Cirurgicos;CBHPM
3936;Eletroneuromiografia Genitoperineal;40103366;;5;Eletroneuromiografia Genitoperineal;8; ;Cirurgicos;CBHPM
3937;Eletro-Oculografia - Monocular;40103242;;5;Eletro-Oculografia - Monocular;8; ;Cirurgicos;CBHPM
3938;Eletro-Retinografia - Monocular;40103250;;5;Eletro-Retinografia - Monocular;8; ;Cirurgicos;CBHPM
3939;Emg Para Monitoração De Quimodenervação (Por Sessão);40103382;;5;Emg Para Monitoração De Quimodenervação (Por Sessão);8; ;Cirurgicos;CBHPM
3940;Maltose, Teste De Tolerância;40302644;;5;Maltose, Teste De Tolerância;8; ;Cirurgicos;CBHPM
3941;Mioglobina, Dosagem;40302245;;5;Mioglobina, Dosagem;8; ;Cirurgicos;CBHPM
3942;Mucopolissacaridose, Pesquisa;40302652;;5;Mucopolissacaridose, Pesquisa;8; ;Cirurgicos;CBHPM
3943;Mucoproteínas;40302660;;5;Mucoproteínas;8; ;Cirurgicos;CBHPM
3944;Nitrogênio Amoniacal;40302253;;5;Nitrogênio Amoniacal;8; ;Cirurgicos;CBHPM
3945;Nitrogênio Total;40302261;;5;Nitrogênio Total;8; ;Cirurgicos;CBHPM
3946;Ocitocinase, Dosagem;40302679;;5;Ocitocinase, Dosagem;8; ;Cirurgicos;CBHPM
3947;Osmolalidade;40302270;;5;Osmolalidade;8; ;Cirurgicos;CBHPM
3948;Oxcarbazepina, Dosagem;40302288;;5;Oxcarbazepina, Dosagem;8; ;Cirurgicos;CBHPM
3949;Papp-A;40302768;;5;Papp-A;8; ;Cirurgicos;CBHPM
3950;Peptídeo Natriurético Bnp/Probnp;40302776;;5;Peptídeo Natriurético Bnp/Probnp;8; ;Cirurgicos;CBHPM
3951;Perfil Lipídico / Lipidograma (Lípidios Totais, Colesterol, Triglicerídios E Eletroforese Lipoproteí;40302750;;5;Perfil Lipídico / Lipidograma (Lípidios Totais, Colesterol, Triglicerídios E Eletroforese Lipoproteí;8; ;Cirurgicos;CBHPM
3952;Piruvato Quinase;40302296;;5;Piruvato Quinase;8; ;Cirurgicos;CBHPM
3953;Porfirinas Quantitativas (Cada);40302300;;5;Porfirinas Quantitativas (Cada);8; ;Cirurgicos;CBHPM
3954;Potássio;40302318;;5;Potássio;8; ;Cirurgicos;CBHPM
3955;Pré-Albumina;40302326;;5;Pré-Albumina;8; ;Cirurgicos;CBHPM
3956;Primidona;40302334;;5;Primidona;8; ;Cirurgicos;CBHPM
3957;Procainamida;40302342;;5;Procainamida;8; ;Cirurgicos;CBHPM
3958;Procalcitonina;40302687;;5;Procalcitonina;8; ;Cirurgicos;CBHPM
3959;Propanolol;40302350;;5;Propanolol;8; ;Cirurgicos;CBHPM
3960;Proteína Ligadora Do Retinol;40302369;;5;Proteína Ligadora Do Retinol;8; ;Cirurgicos;CBHPM
3961;Proteínas Totais;40302377;;5;Proteínas Totais;8; ;Cirurgicos;CBHPM
3962;Proteínas Totais Albumina E Globulina;40302385;;5;Proteínas Totais Albumina E Globulina;8; ;Cirurgicos;CBHPM
3963;Quinidina;40302393;;5;Quinidina;8; ;Cirurgicos;CBHPM
3964;Reserva Alcalina (Bicarbonato);40302407;;5;Reserva Alcalina (Bicarbonato);8; ;Cirurgicos;CBHPM
3965;Sacarose, Teste De Tolerância;40302415;;5;Sacarose, Teste De Tolerância;8; ;Cirurgicos;CBHPM
3966;Sódio;40302423;;5;Sódio;8; ;Cirurgicos;CBHPM
3967;Succinil Acetona;40302431;;5;Succinil Acetona;8; ;Cirurgicos;CBHPM
3968;Sulfonamidas Livre E Acetilada (% De Acetilação);40302440;;5;Sulfonamidas Livre E Acetilada (% De Acetilação);8; ;Cirurgicos;CBHPM
3969;Tacrolimus;40302458;;5;Tacrolimus;8; ;Cirurgicos;CBHPM
3970;Tálio, Dosagem;40302466;;5;Tálio, Dosagem;8; ;Cirurgicos;CBHPM
3971;Teofilina;40302474;;5;Teofilina;8; ;Cirurgicos;CBHPM
3972;Teste De Tolerância A Insulina Ou Hipoglicemiantes Orais (Até 6 Dosagens);40302482;;5;Teste De Tolerância A Insulina Ou Hipoglicemiantes Orais (Até 6 Dosagens);8; ;Cirurgicos;CBHPM
3973;Teste Oral De Tolerância À Glicose - 2 Dosagens;40302709;;5;Teste Oral De Tolerância À Glicose - 2 Dosagens;8; ;Cirurgicos;CBHPM
3974;Tirosina;40302490;;5;Tirosina;8; ;Cirurgicos;CBHPM
3676;Artrografia Ou Pneumoartrografia;40809048;;5;Artrografia Ou Pneumoartrografia;8; ;Cirurgicos;CBHPM
3677;Colangiografia Transcutânea;40809064;;5;Colangiografia Transcutânea;8; ;Cirurgicos;CBHPM
3678;Colangiopancreatografia Retrógrada;40809072;;5;Colangiopancreatografia Retrógrada;8; ;Cirurgicos;CBHPM
3679;Dacriocistografia;40809080;;5;Dacriocistografia;8; ;Cirurgicos;CBHPM
3680;Drenagem Percutânea Orientada Por Rx (Acrescentar O Exame De Base);40809102;;5;Drenagem Percutânea Orientada Por Rx (Acrescentar O Exame De Base);8; ;Cirurgicos;CBHPM
3681;Ductografia (Por Mama);40809013;;5;Ductografia (Por Mama);8; ;Cirurgicos;CBHPM
3682;Fistulografia;40809056;;5;Fistulografia;8; ;Cirurgicos;CBHPM
3683;Histerossalpingografia;40809030;;5;Histerossalpingografia;8; ;Cirurgicos;CBHPM
3684;Pesquisa De Anticorpos Séricos Antieritrocitários, Anti-A E/Ou Anti-B - Gel Teste;40403327;;5;Pesquisa De Anticorpos Séricos Antieritrocitários, Anti-A E/Ou Anti-B - Gel Teste;8; ;Cirurgicos;CBHPM
3685;Pesquisa De Anticorpos Séricos Irregulares Antieritrocitários;40403343;;5;Pesquisa De Anticorpos Séricos Irregulares Antieritrocitários;8; ;Cirurgicos;CBHPM
3686;Pesquisa De Anticorpos Séricos Irregulares Antieritrocitários - Gel Teste;40403351;;5;Pesquisa De Anticorpos Séricos Irregulares Antieritrocitários - Gel Teste;8; ;Cirurgicos;CBHPM
3687;Pesquisa De Anticorpos Séricos Irregulares Antieritrocitários - Método De Eluição;40403360;;5;Pesquisa De Anticorpos Séricos Irregulares Antieritrocitários - Método De Eluição;8; ;Cirurgicos;CBHPM
3688;Pesquisa De Anticorpos Séricos Irregulares Antieritrocitários A Frio;40403378;;5;Pesquisa De Anticorpos Séricos Irregulares Antieritrocitários A Frio;8; ;Cirurgicos;CBHPM
3689;Pesquisa De Hemoglobina S Por Componente Hemoterápico - Gel Teste;40403386;;5;Pesquisa De Hemoglobina S Por Componente Hemoterápico - Gel Teste;8; ;Cirurgicos;CBHPM
3690;Pesquisa De Hemoglobina S Por Unidade De Sangue Total - Gel Teste;40403394;;5;Pesquisa De Hemoglobina S Por Unidade De Sangue Total - Gel Teste;8; ;Cirurgicos;CBHPM
3691;Prova De Compatibilidade Pré-Transfusional Completa;40403408;;5;Prova De Compatibilidade Pré-Transfusional Completa;8; ;Cirurgicos;CBHPM
3692;Prova De Compatibilidade Pré-Transfusional Completa - Gel Teste;40403416;;5;Prova De Compatibilidade Pré-Transfusional Completa - Gel Teste;8; ;Cirurgicos;CBHPM
3693;S. Anti-Htlv-I + Htlv-Ii (Determinação Conjunta) Por Componente Hemoterápico;40403424;;5;S. Anti-Htlv-I + Htlv-Ii (Determinação Conjunta) Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3694;S. Anti-Htlv-I + Htlv-Ii (Determinação Conjunta) Por Unidade De Sangue Total;40403432;;5;S. Anti-Htlv-I + Htlv-Ii (Determinação Conjunta) Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3695;S. Chagas Eie Por Componente Hemoterápico;40403440;;5;S. Chagas Eie Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3696;S. Chagas Eie Por Unidade De Sangue Total;40403459;;5;S. Chagas Eie Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3697;S. Hepatite B Anti-Hbc Por Componente Hemoterápico;40403467;;5;S. Hepatite B Anti-Hbc Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3698;S. Hepatite B Anti-Hbc Por Unidade De Sangue Total;40403475;;5;S. Hepatite B Anti-Hbc Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3699;S. Hepatite C Anti-Hcv Por Componente Hemoterápico;40403483;;5;S. Hepatite C Anti-Hcv Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3700;S. Hepatite C Anti-Hcv Por Unidade De Sangue Total;40403491;;5;S. Hepatite C Anti-Hcv Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3701;S. Hiv - Eie Por Componente Hemoterápico;40403505;;5;S. Hiv - Eie Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3702;S. Hiv - Eie Por Unidade De Sangue Total;40403513;;5;S. Hiv - Eie Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3703;S. Malária - Ifi Por Componente Hemoterápico;40403521;;5;S. Malária - Ifi Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3704;S. Malária - Ifi Por Unidade De Sangue Total;40403530;;5;S. Malária - Ifi Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3705;S. Sífilis - Eie Por Componente Hemoterápico;40403548;;5;S. Sífilis - Eie Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3706;S. Sífilis - Eie Por Unidade De Sangue Total;40403556;;5;S. Sífilis - Eie Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3707;S. Sífilis Fta - Abs Por Componente Hemoterápico;40403564;;5;S. Sífilis Fta - Abs Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3708;S. Sífilis Fta - Abs Por Unidade De Sangue Total;40403572;;5;S. Sífilis Fta - Abs Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3709;S. Sífilis Ha Por Componente Hemoterápico;40403580;;5;S. Sífilis Ha Por Componente Hemoterápico;8; ;Cirurgicos;CBHPM
3710;S. Sífilis Ha Por Unidade De Sangue Total;40403599;;5;S. Sífilis Ha Por Unidade De Sangue Total;8; ;Cirurgicos;CBHPM
3711;Colonoscopia Com Estenostomia;40202704;;5;Colonoscopia Com Estenostomia;8; ;Cirurgicos;CBHPM
3712;Colonoscopia Com Magnificação E Tatuagem;40202135;;5;Colonoscopia Com Magnificação E Tatuagem;8; ;Cirurgicos;CBHPM
3713;Colonoscopia Com Mucosectomia;40202712;;5;Colonoscopia Com Mucosectomia;8; ;Cirurgicos;CBHPM
3714;Colonoscopia Com Tratamento De Fístula;40202755;;5;Colonoscopia Com Tratamento De Fístula;8; ;Cirurgicos;CBHPM
3715;Descompressão Colônica Por Colonoscopia;40202143;;5;Descompressão Colônica Por Colonoscopia;8; ;Cirurgicos;CBHPM
3716;Desobstrução Brônquica Com Laser Ou Eletrocautério;40202151;;5;Desobstrução Brônquica Com Laser Ou Eletrocautério;8; ;Cirurgicos;CBHPM
3717;Desobstrução Brônquica Por Broncoaspiração;40202160;;5;Desobstrução Brônquica Por Broncoaspiração;8; ;Cirurgicos;CBHPM
3718;Dilatação De Estenose Laringo-Traqueo-Brônquica;40202178;;5;Dilatação De Estenose Laringo-Traqueo-Brônquica;8; ;Cirurgicos;CBHPM
3719;Dilatação Instrumental Do Esôfago, Estômago Ou Duodeno;40202186;;5;Dilatação Instrumental Do Esôfago, Estômago Ou Duodeno;8; ;Cirurgicos;CBHPM
3720;Dilatação Instrumental E Injeção De Substância Medicamentosa Por Endoscopia;40202194;;5;Dilatação Instrumental E Injeção De Substância Medicamentosa Por Endoscopia;8; ;Cirurgicos;CBHPM
3721;Diverticulotomia;40202208;;5;Diverticulotomia;8; ;Cirurgicos;CBHPM
3722;Drenagem Cavitária Por Laparoscopia;40202216;;5;Drenagem Cavitária Por Laparoscopia;8; ;Cirurgicos;CBHPM
3723;Ecoendoscopia Com Cistoenterostomia;40202224;;5;Ecoendoscopia Com Cistoenterostomia;8; ;Cirurgicos;CBHPM
3724;Ecoendoscopia Com Neurólise De Plexo Celíaco;40202232;;5;Ecoendoscopia Com Neurólise De Plexo Celíaco;8; ;Cirurgicos;CBHPM
3725;Ecoendoscopia Com Punção Por Agulha;40202240;;5;ECOENDOSCOPIA COM PUNCAO POR AGULHA;8; ;Serviços cirurgicos;CBHPM
3726;Endoscopia Digestiva Alta Com Biópsia E Teste De Urease (Pesquisa Helicobacter Pylori);40202615;;5;Endoscopia Digestiva Alta Com Biópsia E Teste De Urease (Pesquisa Helicobacter Pylori);8; ;Cirurgicos;CBHPM
3727;Endoscopia Digestiva Alta Com Biópsia E/Ou Citologia;40202038;;5;Endoscopia Digestiva Alta Com Biópsia E/Ou Citologia;8; ;Cirurgicos;CBHPM
3728;Endoscopia Digestiva Alta Com Cromoscopia E Biópsia E/Ou Citologia;40202747;;5;Endoscopia Digestiva Alta Com Cromoscopia E Biópsia E/Ou Citologia;8; ;Cirurgicos;CBHPM
3729;Esclerose De Varizes De Esôfago, Estômago Ou Duodeno;40202259;;5;Esclerose De Varizes De Esôfago, Estômago Ou Duodeno;8; ;Cirurgicos;CBHPM
3730;Estenostomia Endoscópica;40202267;;5;Estenostomia Endoscópica;8; ;Cirurgicos;CBHPM
3731;Gastrostomia Endoscópica;40202283;;5;Gastrostomia Endoscópica;8; ;Cirurgicos;CBHPM
3732;Hemostasia Mecânica Do Esôfago, Estômago Ou Duodeno;40202291;;5;Hemostasia Mecânica Do Esôfago, Estômago Ou Duodeno;8; ;Cirurgicos;CBHPM
3733;Hemostasia Térmica Por Endoscopia;40202305;;5;Hemostasia Térmica Por Endoscopia;8; ;Cirurgicos;CBHPM
3734;Hemostasias De Cólon;40202313;;5;Hemostasias De Cólon;8; ;Cirurgicos;CBHPM
3735;Injeção De Substância Medicamentosa Por Endoscopia;40202330;;5;Injeção De Substância Medicamentosa Por Endoscopia;8; ;Cirurgicos;CBHPM
3736;Introdução De Prótese No Esôfago;40202348;;5;Introdução De Prótese No Esôfago;8; ;Cirurgicos;CBHPM
